2024-04-27 10:20:10.938 [http-nio-8080-exec-3] INFO  c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - <500 INTERNAL_SERVER_ERROR Internal Server Error,ErrorMessage[statusCode=500, timestamp=Sat Apr 27 10:20:10 MSK 2024, message=No static resource swagger-ui/index.html., description=uri=/swagger-ui/index.html],[]>
2024-04-27 10:20:10.987 [http-nio-8080-exec-4] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico., ServletWebRequest: uri=/favicon.ico;client=127.0.0.1]

2024-04-27 10:20:10.987 [http-nio-8080-exec-4] ERROR c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - 
2024-04-27 10:20:10.988 [http-nio-8080-exec-4] INFO  c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - <500 INTERNAL_SERVER_ERROR Internal Server Error,ErrorMessage[statusCode=500, timestamp=Sat Apr 27 10:20:10 MSK 2024, message=No static resource favicon.ico., description=uri=/favicon.ico],[]>
2024-04-27 10:20:14.978 [http-nio-8080-exec-5] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource swagger-ui/index.html., ServletWebRequest: uri=/swagger-ui/index.html;client=127.0.0.1]

2024-04-27 10:20:14.978 [http-nio-8080-exec-5] ERROR c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - 
2024-04-27 10:20:14.978 [http-nio-8080-exec-5] INFO  c.e.g.aspect.LoggingAspect - << execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest))() - <500 INTERNAL_SERVER_ERROR Internal Server Error,ErrorMessage[statusCode=500, timestamp=Sat Apr 27 10:20:14 MSK 2024, message=No static resource swagger-ui/index.html., description=uri=/swagger-ui/index.html],[]>
2024-04-27 10:20:15.020 [http-nio-8080-exec-6] INFO  c.e.g.aspect.LoggingAspect - >> execution(ResponseEntity com.example.gameinfoservice.exception.GlobalExceptionHandler.globalExceptionHandler(Exception,WebRequest)) globalExceptionHandler() - [org.springframework.web.servlet.resource.NoResourceFoundException: No static resource favicon.ico., ServletWebRequest: uri=/favicon.ico;client=127.0.0.1]
